,state,Latitude,Longitude,question_id,poll_id,cycle,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,start_date,end_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,created_at,notes,url,stage,party,answer,candidate_id,candidate_name,pct,Date
71,Alabama,32.806671,-86.79113000000001,99478.0,58691.0,2020.0,1193.0,SurveyMonkey,132,NBC News,SurveyMonkey,324.0,SurveyMonkey,D-,257.0,rv,rv-d,Online,U.S. President,7/2/19,7/16/19,,False,,False,False,7/19/19 08:49,,https://www.documentcloud.org/documents/6206538-NBC-News-SurveyMonkey-Alabama-Poll-7-19.html,primary,DEM,Harris,13288.0,Kamala D. Harris,13.0,2019-07-02
72,Alabama,32.806671,-86.79113000000001,99478.0,58691.0,2020.0,1193.0,SurveyMonkey,132,NBC News,SurveyMonkey,324.0,SurveyMonkey,D-,257.0,rv,rv-d,Online,U.S. President,7/2/19,7/16/19,,False,,False,False,7/19/19 08:49,,https://www.documentcloud.org/documents/6206538-NBC-News-SurveyMonkey-Alabama-Poll-7-19.html,primary,DEM,Warren,13258.0,Elizabeth Warren,9.0,2019-07-02
73,Alabama,32.806671,-86.79113000000001,99478.0,58691.0,2020.0,1193.0,SurveyMonkey,132,NBC News,SurveyMonkey,324.0,SurveyMonkey,D-,257.0,rv,rv-d,Online,U.S. President,7/2/19,7/16/19,,False,,False,False,7/19/19 08:49,,https://www.documentcloud.org/documents/6206538-NBC-News-SurveyMonkey-Alabama-Poll-7-19.html,primary,DEM,Buttigieg,13345.0,Pete Buttigieg,5.0,2019-07-02
74,Alabama,32.806671,-86.79113000000001,99478.0,58691.0,2020.0,1193.0,SurveyMonkey,132,NBC News,SurveyMonkey,324.0,SurveyMonkey,D-,257.0,rv,rv-d,Online,U.S. President,7/2/19,7/16/19,,False,,False,False,7/19/19 08:49,,https://www.documentcloud.org/documents/6206538-NBC-News-SurveyMonkey-Alabama-Poll-7-19.html,primary,DEM,Sestak,13381.0,Joe Sestak,3.0,2019-07-02
75,Alabama,32.806671,-86.79113000000001,99478.0,58691.0,2020.0,1193.0,SurveyMonkey,132,NBC News,SurveyMonkey,324.0,SurveyMonkey,D-,257.0,rv,rv-d,Online,U.S. President,7/2/19,7/16/19,,False,,False,False,7/19/19 08:49,,https://www.documentcloud.org/documents/6206538-NBC-News-SurveyMonkey-Alabama-Poll-7-19.html,primary,DEM,Yang,13329.0,Andrew Yang,1.0,2019-07-02
76,Alabama,32.806671,-86.79113000000001,99478.0,58691.0,2020.0,1193.0,SurveyMonkey,132,NBC News,SurveyMonkey,324.0,SurveyMonkey,D-,257.0,rv,rv-d,Online,U.S. President,7/2/19,7/16/19,,False,,False,False,7/19/19 08:49,,https://www.documentcloud.org/documents/6206538-NBC-News-SurveyMonkey-Alabama-Poll-7-19.html,primary,DEM,Booker,13287.0,Cory A. Booker,2.0,2019-07-02
77,Alabama,32.806671,-86.79113000000001,99478.0,58691.0,2020.0,1193.0,SurveyMonkey,132,NBC News,SurveyMonkey,324.0,SurveyMonkey,D-,257.0,rv,rv-d,Online,U.S. President,7/2/19,7/16/19,,False,,False,False,7/19/19 08:49,,https://www.documentcloud.org/documents/6206538-NBC-News-SurveyMonkey-Alabama-Poll-7-19.html,primary,DEM,Bennet,13352.0,Michael F. Bennet,2.0,2019-07-02
78,Alabama,32.806671,-86.79113000000001,99478.0,58691.0,2020.0,1193.0,SurveyMonkey,132,NBC News,SurveyMonkey,324.0,SurveyMonkey,D-,257.0,rv,rv-d,Online,U.S. President,7/2/19,7/16/19,,False,,False,False,7/19/19 08:49,,https://www.documentcloud.org/documents/6206538-NBC-News-SurveyMonkey-Alabama-Poll-7-19.html,primary,DEM,Moulton,13322.0,Seth Moulton,0.0,2019-07-02
79,Alaska,61.370716,-152.404419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Arizona,33.729759,-111.431221,112408.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,339.0,lv,lv-d,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:15,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,DEM,Williamson,13350.0,Marianne Williamson,0.0,2019-10-25
81,Arizona,33.729759,-111.431221,97911.0,58455.0,2020.0,573.0,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395.0,Zogby Interactive/JZ Analytics,C,197.0,lv,lv-d,Online,U.S. President,5/23/19,5/29/19,,False,,False,False,6/14/19 12:13,,https://projects.fivethirtyeight.com/polls/20190615_National.xlsx,primary,DEM,Delaney,13314.0,John K. Delaney,1.6,2019-05-23
82,Arizona,33.729759,-111.431221,112408.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,339.0,lv,lv-d,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:15,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,DEM,Delaney,13314.0,John K. Delaney,0.0,2019-10-25
83,Arizona,33.729759,-111.431221,112408.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,339.0,lv,lv-d,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:15,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,DEM,Castro,13316.0,Julián Castro,0.0,2019-10-25
84,Arizona,33.729759,-111.431221,112408.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,339.0,lv,lv-d,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:15,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,DEM,Booker,13287.0,Cory A. Booker,0.0,2019-10-25
85,Arizona,33.729759,-111.431221,112406.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,367.0,lv,lv-r,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:14,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,REP,Trump,13254.0,Donald Trump,88.2,2019-10-25
86,Arizona,33.729759,-111.431221,112406.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,367.0,lv,lv-r,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:14,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,REP,Weld,13351.0,William F. Weld,3.9,2019-10-25
87,Arizona,33.729759,-111.431221,97911.0,58455.0,2020.0,573.0,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395.0,Zogby Interactive/JZ Analytics,C,197.0,lv,lv-d,Online,U.S. President,5/23/19,5/29/19,,False,,False,False,6/14/19 12:13,,https://projects.fivethirtyeight.com/polls/20190615_National.xlsx,primary,DEM,Inslee,13324.0,Jay Robert Inslee,0.3,2019-05-23
88,Arizona,33.729759,-111.431221,97911.0,58455.0,2020.0,573.0,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395.0,Zogby Interactive/JZ Analytics,C,197.0,lv,lv-d,Online,U.S. President,5/23/19,5/29/19,,False,,False,False,6/14/19 12:13,,https://projects.fivethirtyeight.com/polls/20190615_National.xlsx,primary,DEM,Gabbard,13343.0,Tulsi Gabbard,1.1,2019-05-23
89,Arizona,33.729759,-111.431221,97911.0,58455.0,2020.0,573.0,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395.0,Zogby Interactive/JZ Analytics,C,197.0,lv,lv-d,Online,U.S. President,5/23/19,5/29/19,,False,,False,False,6/14/19 12:13,,https://projects.fivethirtyeight.com/polls/20190615_National.xlsx,primary,DEM,Castro,13316.0,Julián Castro,2.4,2019-05-23
90,Arizona,33.729759,-111.431221,97911.0,58455.0,2020.0,573.0,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395.0,Zogby Interactive/JZ Analytics,C,197.0,lv,lv-d,Online,U.S. President,5/23/19,5/29/19,,False,,False,False,6/14/19 12:13,,https://projects.fivethirtyeight.com/polls/20190615_National.xlsx,primary,DEM,Gillibrand,13311.0,Kirsten E. Gillibrand,1.0,2019-05-23
91,Arizona,33.729759,-111.431221,112406.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,367.0,lv,lv-r,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:14,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,REP,Walsh,13482.0,Joe Walsh,3.4,2019-10-25
92,Arizona,33.729759,-111.431221,112408.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,339.0,lv,lv-d,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:15,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,DEM,Buttigieg,13345.0,Pete Buttigieg,11.9,2019-10-25
93,Arizona,33.729759,-111.431221,112408.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,339.0,lv,lv-d,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:15,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,DEM,Harris,13288.0,Kamala D. Harris,3.8,2019-10-25
94,Arizona,33.729759,-111.431221,112408.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,339.0,lv,lv-d,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:15,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,DEM,Bennet,13352.0,Michael F. Bennet,0.4,2019-10-25
95,Arizona,33.729759,-111.431221,112408.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,339.0,lv,lv-d,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:15,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,DEM,Sestak,13381.0,Joe Sestak,0.9,2019-10-25
96,Arizona,33.729759,-111.431221,112408.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,339.0,lv,lv-d,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:15,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,DEM,Bullock,13320.0,Steve Bullock,0.2,2019-10-25
97,Arizona,33.729759,-111.431221,112408.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,339.0,lv,lv-d,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:15,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,DEM,Steyer,13327.0,Tom Steyer,0.1,2019-10-25
98,Arizona,33.729759,-111.431221,112408.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,339.0,lv,lv-d,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:15,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,DEM,Gabbard,13343.0,Tulsi Gabbard,2.3,2019-10-25
99,Arizona,33.729759,-111.431221,112408.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,339.0,lv,lv-d,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:15,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,DEM,Klobuchar,13310.0,Amy Klobuchar,1.8,2019-10-25
100,Arizona,33.729759,-111.431221,112408.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,339.0,lv,lv-d,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:15,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,DEM,Yang,13329.0,Andrew Yang,5.1,2019-10-25
101,Arizona,33.729759,-111.431221,112408.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,339.0,lv,lv-d,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:15,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,DEM,O'Rourke,13276.0,Beto O'Rourke,1.7,2019-10-25
102,Arizona,33.729759,-111.431221,112408.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,339.0,lv,lv-d,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:15,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,DEM,Biden,13256.0,Joseph R. Biden Jr.,27.9,2019-10-25
103,Arizona,33.729759,-111.431221,112408.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,339.0,lv,lv-d,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:15,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,DEM,Sanders,13257.0,Bernard Sanders,20.9,2019-10-25
104,Arizona,33.729759,-111.431221,112408.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,339.0,lv,lv-d,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:15,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,DEM,Warren,13258.0,Elizabeth Warren,21.3,2019-10-25
105,Arizona,33.729759,-111.431221,112406.0,62508.0,2020.0,1102.0,Emerson College,,,Emerson College,88.0,Emerson College,A-,367.0,lv,lv-r,IVR/Online,U.S. President,10/25/19,10/28/19,,False,,False,False,10/29/19 12:14,,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/,primary,REP,Sanford,13384.0,Mark Sanford,4.6,2019-10-25
106,Arizona,33.729759,-111.431221,102799.0,59598.0,2020.0,1329.0,Bendixen & Amandi International,1182,SMART Local 359,Bendixen & Amandi International,29.0,Bendixen & Amandi International,B/C,250.0,rv,rv-d,Live Phone,U.S. President,9/9/19,9/12/19,,False,,False,False,9/18/19 07:43,,https://www.politico.com/f/?id=0000016d-410e-d547-a36f-67df39db0001,primary,DEM,Buttigieg,13345.0,Pete Buttigieg,5.0,2019-09-09
107,Arizona,33.729759,-111.431221,112851.0,62548.0,2020.0,1424.0,Siena College/New York Times Upshot,,,Siena College/New York Times Upshot,448.0,Siena College/New York Times Upshot,A+,209.0,rv,rv-d,Live Phone,U.S. President,10/13/19,10/23/19,,False,,False,False,11/8/19 07:58,,https://scri.siena.edu/wp-content/uploads/2019/11/AZ1019-CrosstabsALL.pdf,primary,DEM,Biden,13256.0,Joseph R. Biden Jr.,24.0,2019-10-13
108,Arizona,33.729759,-111.431221,112851.0,62548.0,2020.0,1424.0,Siena College/New York Times Upshot,,,Siena College/New York Times Upshot,448.0,Siena College/New York Times Upshot,A+,209.0,rv,rv-d,Live Phone,U.S. President,10/13/19,10/23/19,,False,,False,False,11/8/19 07:58,,https://scri.siena.edu/wp-content/uploads/2019/11/AZ1019-CrosstabsALL.pdf,primary,DEM,Sanders,13257.0,Bernard Sanders,16.0,2019-10-13
109,Arizona,33.729759,-111.431221,102799.0,59598.0,2020.0,1329.0,Bendixen & Amandi International,1182,SMART Local 359,Bendixen & Amandi International,29.0,Bendixen & Amandi International,B/C,250.0,rv,rv-d,Live Phone,U.S. President,9/9/19,9/12/19,,False,,False,False,9/18/19 07:43,,https://www.politico.com/f/?id=0000016d-410e-d547-a36f-67df39db0001,primary,DEM,Harris,13288.0,Kamala D. Harris,4.0,2019-09-09
110,Arizona,33.729759,-111.431221,102799.0,59598.0,2020.0,1329.0,Bendixen & Amandi International,1182,SMART Local 359,Bendixen & Amandi International,29.0,Bendixen & Amandi International,B/C,250.0,rv,rv-d,Live Phone,U.S. President,9/9/19,9/12/19,,False,,False,False,9/18/19 07:43,,https://www.politico.com/f/?id=0000016d-410e-d547-a36f-67df39db0001,primary,DEM,O'Rourke,13276.0,Beto O'Rourke,4.0,2019-09-09
111,Arizona,33.729759,-111.431221,102799.0,59598.0,2020.0,1329.0,Bendixen & Amandi International,1182,SMART Local 359,Bendixen & Amandi International,29.0,Bendixen & Amandi International,B/C,250.0,rv,rv-d,Live Phone,U.S. President,9/9/19,9/12/19,,False,,False,False,9/18/19 07:43,,https://www.politico.com/f/?id=0000016d-410e-d547-a36f-67df39db0001,primary,DEM,Yang,13329.0,Andrew Yang,2.0,2019-09-09
112,Arizona,33.729759,-111.431221,102799.0,59598.0,2020.0,1329.0,Bendixen & Amandi International,1182,SMART Local 359,Bendixen & Amandi International,29.0,Bendixen & Amandi International,B/C,250.0,rv,rv-d,Live Phone,U.S. President,9/9/19,9/12/19,,False,,False,False,9/18/19 07:43,,https://www.politico.com/f/?id=0000016d-410e-d547-a36f-67df39db0001,primary,DEM,Castro,13316.0,Julián Castro,1.0,2019-09-09
113,Arizona,33.729759,-111.431221,102799.0,59598.0,2020.0,1329.0,Bendixen & Amandi International,1182,SMART Local 359,Bendixen & Amandi International,29.0,Bendixen & Amandi International,B/C,250.0,rv,rv-d,Live Phone,U.S. President,9/9/19,9/12/19,,False,,False,False,9/18/19 07:43,,https://www.politico.com/f/?id=0000016d-410e-d547-a36f-67df39db0001,primary,DEM,Klobuchar,13310.0,Amy Klobuchar,1.0,2019-09-09
114,Arizona,33.729759,-111.431221,102799.0,59598.0,2020.0,1329.0,Bendixen & Amandi International,1182,SMART Local 359,Bendixen & Amandi International,29.0,Bendixen & Amandi International,B/C,250.0,rv,rv-d,Live Phone,U.S. President,9/9/19,9/12/19,,False,,False,False,9/18/19 07:43,,https://www.politico.com/f/?id=0000016d-410e-d547-a36f-67df39db0001,primary,DEM,Williamson,13350.0,Marianne Williamson,1.0,2019-09-09
115,Arizona,33.729759,-111.431221,102799.0,59598.0,2020.0,1329.0,Bendixen & Amandi International,1182,SMART Local 359,Bendixen & Amandi International,29.0,Bendixen & Amandi International,B/C,250.0,rv,rv-d,Live Phone,U.S. President,9/9/19,9/12/19,,False,,False,False,9/18/19 07:43,,https://www.politico.com/f/?id=0000016d-410e-d547-a36f-67df39db0001,primary,DEM,Booker,13287.0,Cory A. Booker,0.0,2019-09-09
116,Arizona,33.729759,-111.431221,102799.0,59598.0,2020.0,1329.0,Bendixen & Amandi International,1182,SMART Local 359,Bendixen & Amandi International,29.0,Bendixen & Amandi International,B/C,250.0,rv,rv-d,Live Phone,U.S. President,9/9/19,9/12/19,,False,,False,False,9/18/19 07:43,,https://www.politico.com/f/?id=0000016d-410e-d547-a36f-67df39db0001,primary,DEM,Warren,13258.0,Elizabeth Warren,24.0,2019-09-09
117,Arizona,33.729759,-111.431221,102799.0,59598.0,2020.0,1329.0,Bendixen & Amandi International,1182,SMART Local 359,Bendixen & Amandi International,29.0,Bendixen & Amandi International,B/C,250.0,rv,rv-d,Live Phone,U.S. President,9/9/19,9/12/19,,False,,False,False,9/18/19 07:43,,https://www.politico.com/f/?id=0000016d-410e-d547-a36f-67df39db0001,primary,DEM,Biden,13256.0,Joseph R. Biden Jr.,29.0,2019-09-09
118,Arizona,33.729759,-111.431221,103715.0,59778.0,2020.0,1365.0,Change Research,1155,Crooked Media,Change Research,48.0,Change Research,C,396.0,lv,lv-d,Online,U.S. President,9/27/19,9/28/19,,False,,False,False,10/3/19 08:32,,https://www.changeresearch.com/crooked-change-arizona-poll,primary,DEM,Warren,13258.0,Elizabeth Warren,35.0,2019-09-27
119,Arizona,33.729759,-111.431221,103715.0,59778.0,2020.0,1365.0,Change Research,1155,Crooked Media,Change Research,48.0,Change Research,C,396.0,lv,lv-d,Online,U.S. President,9/27/19,9/28/19,,False,,False,False,10/3/19 08:32,,https://www.changeresearch.com/crooked-change-arizona-poll,primary,DEM,Sanders,13257.0,Bernard Sanders,19.0,2019-09-27
120,Arizona,33.729759,-111.431221,103715.0,59778.0,2020.0,1365.0,Change Research,1155,Crooked Media,Change Research,48.0,Change Research,C,396.0,lv,lv-d,Online,U.S. President,9/27/19,9/28/19,,False,,False,False,10/3/19 08:32,,https://www.changeresearch.com/crooked-change-arizona-poll,primary,DEM,Biden,13256.0,Joseph R. Biden Jr.,15.0,2019-09-27
121,Arizona,33.729759,-111.431221,103715.0,59778.0,2020.0,1365.0,Change Research,1155,Crooked Media,Change Research,48.0,Change Research,C,396.0,lv,lv-d,Online,U.S. President,9/27/19,9/28/19,,False,,False,False,10/3/19 08:32,,https://www.changeresearch.com/crooked-change-arizona-poll,primary,DEM,Buttigieg,13345.0,Pete Buttigieg,13.0,2019-09-27
122,Arizona,33.729759,-111.431221,103715.0,59778.0,2020.0,1365.0,Change Research,1155,Crooked Media,Change Research,48.0,Change Research,C,396.0,lv,lv-d,Online,U.S. President,9/27/19,9/28/19,,False,,False,False,10/3/19 08:32,,https://www.changeresearch.com/crooked-change-arizona-poll,primary,DEM,Yang,13329.0,Andrew Yang,8.0,2019-09-27
123,Arizona,33.729759,-111.431221,103715.0,59778.0,2020.0,1365.0,Change Research,1155,Crooked Media,Change Research,48.0,Change Research,C,396.0,lv,lv-d,Online,U.S. President,9/27/19,9/28/19,,False,,False,False,10/3/19 08:32,,https://www.changeresearch.com/crooked-change-arizona-poll,primary,DEM,Harris,13288.0,Kamala D. Harris,4.0,2019-09-27
124,Arizona,33.729759,-111.431221,103715.0,59778.0,2020.0,1365.0,Change Research,1155,Crooked Media,Change Research,48.0,Change Research,C,396.0,lv,lv-d,Online,U.S. President,9/27/19,9/28/19,,False,,False,False,10/3/19 08:32,,https://www.changeresearch.com/crooked-change-arizona-poll,primary,DEM,O'Rourke,13276.0,Beto O'Rourke,3.0,2019-09-27
